trending_id,trend_date_time,trend
2350,2022-03-04 21:00:30.48403,Times New Roman
2351,2022-03-04 21:00:30.641935,#GlorifiedLikeJesus
2352,2022-03-04 21:00:30.865987,Ramon
2353,2022-03-05 03:00:24.012567,Pedro Sampaio
2354,2022-03-05 03:00:24.260555,Mamãe Falei
2355,2022-03-05 03:00:24.445925,Avon
2481,2022-03-09 03:00:37.292456,Avon
2356,2022-03-05 03:00:24.626479,Avon
2357,2022-03-05 03:00:24.776931,#festabbb
2358,2022-03-05 03:00:25.009083,Arthur do Val
2359,2022-03-05 03:00:25.199995,Ramon
2360,2022-03-05 03:00:25.31886,#BrilhoLGBTQ
2361,2022-03-05 03:00:25.583964,Moro
2362,2022-03-05 03:00:25.754893,#PietroOnHaas
2363,2022-03-05 15:00:19.243226,#MamaeFaleiCassado
2364,2022-03-05 15:00:19.513153,Arthur do Val
2365,2022-03-05 15:00:19.677637,NOW UNITED IN BRAZIL
2366,2022-03-05 15:00:19.786238,#EDeCasa
2367,2022-03-05 15:00:19.998567,Noah
2368,2022-03-05 15:00:20.158244,PRA CIMA LOS GRANDES
2369,2022-03-05 15:00:20.392236,Jamil Chade
2370,2022-03-05 15:00:20.537354,Leicester
2371,2022-03-05 15:00:20.688311,#PremierLeagueNaESPN
2372,2022-03-05 15:00:20.824623,#PietroOnHass
2373,2022-03-05 21:00:09.717619,Laís
2374,2022-03-05 21:00:09.902226,Corinthians
2375,2022-03-05 21:00:10.072756,Calleri
2376,2022-03-05 21:00:10.481477,Ganso
2377,2022-03-05 21:00:10.675031,Modric
2378,2022-03-05 21:00:10.812287,#TricolorNaHBOMax
2379,2022-03-05 21:00:10.964939,#provadoanjo
2380,2022-03-05 21:00:11.153604,Roger Guedes
2381,2022-03-05 21:00:11.314848,#timaonahbomax
2784,2022-03-19 15:00:19.137477,#TreinoAbertoNaVascoTV
2382,2022-03-05 21:00:11.473437,Morumbi
2383,2022-03-06 03:00:13.50256,#ForaJade
2384,2022-03-06 03:00:13.742233,Laís
2385,2022-03-06 03:00:14.001635,Jade e Arthur
2386,2022-03-06 03:00:14.177501,#FicaJade
2387,2022-03-06 03:00:14.352064,#ForaArthur
2388,2022-03-06 03:00:14.545351,Manu
2389,2022-03-06 03:00:14.675073,#bigfone
2390,2022-03-06 03:00:14.888965,Sandy
2391,2022-03-06 03:00:15.021874,Tchau Jade
2392,2022-03-06 03:00:15.151226,#TeamJade
2393,2022-03-06 15:00:24.63216,#NotMeSeriesEP12
2394,2022-03-06 15:00:24.881727,México
2395,2022-03-06 15:00:25.119522,Arsenal
2396,2022-03-06 15:00:25.246985,#MotoGPNAESPN
2397,2022-03-06 15:00:25.408158,#AbreAsContasMBL
2398,2022-03-06 15:00:25.596908,Watford
2399,2022-03-06 15:00:25.762093,#ForaJade
2400,2022-03-06 15:00:25.9459,seokjin
2401,2022-03-06 15:00:26.0696,63 X
2402,2022-03-06 15:00:26.229883,Balenciaga
2403,2022-03-06 21:00:14.451942,ARRASCAETA
2404,2022-03-06 21:00:14.662937,Andreas
2405,2022-03-06 21:00:14.938167,Flamengo
2406,2022-03-06 21:00:15.170215,Marinho
2407,2022-03-06 21:00:15.369415,#TheMaskedSingerBR
2408,2022-03-06 21:00:15.611566,João Gomes
2409,2022-03-06 21:00:15.842842,Paulo Sousa
2410,2022-03-06 21:00:16.116653,Hugo
2411,2022-03-06 21:00:16.38753,Virgínia
2412,2022-03-06 21:00:16.543294,#FLAxVAS
2413,2022-03-07 03:00:35.456288,viny
2414,2022-03-07 03:00:35.679762,Natália
2415,2022-03-07 03:00:35.823729,#ForaJessi
2416,2022-03-07 03:00:36.157897,O Gustavo
2417,2022-03-07 03:00:36.288531,#95KPromodeBooks
2418,2022-03-07 03:00:36.418435,#ARSD
2419,2022-03-07 03:00:36.620866,Cruzeiro
2420,2022-03-07 03:00:36.787109,#Fantastico
2421,2022-03-07 03:00:37.022998,Arrascaeta
2422,2022-03-07 03:00:37.205751,Hulk
2423,2022-03-07 15:00:13.592852,#desanima
2424,2022-03-07 15:00:13.730767,#MoroAbreMBL
2425,2022-03-07 15:00:13.847338,#ForaJessie
2443,2022-03-08 03:00:21.197649,Gustavo
2426,2022-03-07 15:00:14.020684,Sérgio Malandro
2427,2022-03-07 15:00:14.176244,#MaisVoce
2428,2022-03-07 15:00:14.310183,Paulo Francis
2429,2022-03-07 15:00:14.420504,#redacaosportv
2430,2022-03-07 15:00:14.594882,Felipe Neto
2431,2022-03-07 15:00:14.757897,64 X
2432,2022-03-07 15:00:14.92518,IRPF
2433,2022-03-07 21:00:27.052486,Rafaella
2434,2022-03-07 21:00:27.183652,Negan
2435,2022-03-07 21:00:27.404904,Everton
2436,2022-03-07 21:00:27.538355,#MoroAbreMBL
2437,2022-03-07 21:00:27.687354,#FlorattaBridgerton
2438,2022-03-07 21:00:27.809084,CLAY MOSS
2439,2022-03-07 21:00:27.933942,CLAU YOUTUBE
2440,2022-03-07 21:00:28.108304,Alckmin
2441,2022-03-07 21:00:28.258798,SDD BABITAN
2442,2022-03-07 21:00:28.377654,#DoriaDerrotaCerta
3364,2022-04-06 21:00:12.442622,Lukaku
2444,2022-03-08 03:00:21.36472,Gustavo
2445,2022-03-08 03:00:21.615962,#BBB22
2446,2022-03-08 03:00:21.854585,Laís
2447,2022-03-08 03:00:22.054368,Tadeu
2448,2022-03-08 03:00:22.21639,#jogodadiscordia
2449,2022-03-08 03:00:22.421277,Eliezer
2450,2022-03-08 03:00:22.587796,Eliezer
2451,2022-03-08 03:00:22.773217,Eslovênia
2452,2022-03-08 03:00:23.019293,Arthur Aguiar
2453,2022-03-08 15:00:14.765749,#DiaInternacionaldaMulher
2454,2022-03-08 15:00:15.003267,#HappyBirthdaySUGA
2455,2022-03-08 15:00:15.209643,yoon
2456,2022-03-08 15:00:15.554175,#8M2022
2479,2022-03-09 03:00:36.885088,Barão da Roubadinha
2457,2022-03-08 15:00:15.746864,#InternationalWomensDay
2458,2022-03-08 15:00:15.989608,#8deMarço
2459,2022-03-08 15:00:16.449126,Com 13
2460,2022-03-08 15:00:16.695579,Girl Power
2461,2022-03-08 15:00:17.009433,Joaquim Barbosa
2462,2022-03-08 15:00:17.258805,Mônica
2463,2022-03-08 21:00:17.464823,Spotify
2464,2022-03-08 21:00:17.692239,Lewandowski
2465,2022-03-08 21:00:17.926878,Bayern
2466,2022-03-08 21:00:18.169904,Liverpool
2467,2022-03-08 21:00:18.346045,#CasaDaChampions
2480,2022-03-09 03:00:37.072432,Tadeu
2468,2022-03-08 21:00:18.602388,#HappyBirthdaySUGA
2469,2022-03-08 21:00:18.792933,Weverton
2470,2022-03-08 21:00:19.044226,Deezer
2471,2022-03-08 21:00:19.229447,Salzburg
2472,2022-03-08 21:00:19.415503,#AppleEvent
2473,2022-03-09 03:00:35.575054,Piauí
2474,2022-03-09 03:00:35.782224,megan
2475,2022-03-09 03:00:35.946277,Camacho
2476,2022-03-09 03:00:36.113293,#MBLGate
2477,2022-03-09 03:00:36.482561,Goulart
2478,2022-03-09 03:00:36.691656,Bruna Marquezine
2597,2022-03-13 03:00:31.101371,#festabbb22
2482,2022-03-09 03:00:37.487138,rita
2483,2022-03-09 15:00:10.379101,BRIDGERTON TRAILER
2484,2022-03-09 15:00:10.526571,#neyday
2485,2022-03-09 15:00:10.702058,Luana
2486,2022-03-09 15:00:10.926073,JADE NO MAIS VOCÊ
2487,2022-03-09 15:00:11.09421,#ViniDay
2488,2022-03-09 15:00:11.233831,Newton
2489,2022-03-09 15:00:11.383662,GABIMARTINS NO ENCONTRO
2490,2022-03-09 15:00:11.661733,Ana Maria
2491,2022-03-09 15:00:11.777596,CASAMENTO DANISA HOJE
2492,2022-03-09 15:00:11.949324,BAZAR DA JAKE
2493,2022-03-09 21:00:31.315993,Neymar
2494,2022-03-09 21:00:31.533036,Asensio
2495,2022-03-09 21:00:31.870418,Real Madrid
2496,2022-03-09 21:00:32.051084,#CasaDaChampions
2497,2022-03-09 21:00:32.280744,Benzema
2498,2022-03-09 21:00:32.433966,Verrati
2499,2022-03-09 21:00:32.641959,Vini Jr
2500,2022-03-09 21:00:32.859205,Courtois
2501,2022-03-09 21:00:33.099263,Marquinhos
2502,2022-03-09 21:00:33.281827,Militão
2503,2022-03-10 03:00:29.288382,Juazeirense
2504,2022-03-10 03:00:29.461867,Zé Ricardo
2505,2022-03-10 03:00:29.640656,Luiz Henrique
2506,2022-03-10 03:00:29.827786,Cano
3423,2022-04-08 21:00:22.392506,Lorrayna
2507,2022-03-10 03:00:30.061482,O Vasco
2508,2022-03-10 03:00:30.256969,gremio
2509,2022-03-10 03:00:30.427731,Fábio
2510,2022-03-10 03:00:30.582695,JADE NO MULTISHOW
2511,2022-03-10 03:00:30.821522,Faz o L
2512,2022-03-10 03:00:30.998618,Bustos
2513,2022-03-10 15:00:29.835133,grimes
2514,2022-03-10 15:00:30.121957,Petrobras
2515,2022-03-10 15:00:30.481929,#PTD_ON_STAGE_SEOUL
2516,2022-03-10 15:00:30.661175,#SemanticErrorEP8
2517,2022-03-10 15:00:30.987493,Alonso
2518,2022-03-10 15:00:31.310073,Lady Gaga
2519,2022-03-10 15:00:31.553955,Chris Evans
2520,2022-03-10 15:00:31.803892,#MAR10Day
2521,2022-03-10 15:00:32.093415,67 X
2522,2022-03-10 15:00:32.368704,#F1noBandSports
2523,2022-03-10 21:00:19.435862,RODRIGO E JADE NA REPESCAGEM
2524,2022-03-10 21:00:19.700672,Petrobras
2525,2022-03-10 21:00:19.821817,kauana
2526,2022-03-10 21:00:19.931573,PROMO JADEJADE
2527,2022-03-10 21:00:20.078166,#CiroTemRazao
2528,2022-03-10 21:00:20.236805,Bruno Guimarães
2529,2022-03-10 21:00:20.40479,Crocs
2530,2022-03-10 21:00:20.650696,Dani
2531,2022-03-10 21:00:20.873054,Dummy
2532,2022-03-10 21:00:21.032832,Grimes
2533,2022-03-11 03:00:19.752001,#ProvaDoLider
2534,2022-03-11 03:00:19.861682,ESCUTE BOM DIA AMOR
2535,2022-03-11 03:00:20.012363,Muralha
2536,2022-03-11 03:00:20.173183,Rafinha
2537,2022-03-11 03:00:20.338634,Volpi
2538,2022-03-11 03:00:20.530344,Igor Gomes
2539,2022-03-11 03:00:20.698704,Coritiba
2540,2022-03-11 03:00:20.857873,Harden
2541,2022-03-11 03:00:21.037108,Rony
2542,2022-03-11 03:00:21.174595,76ers
2543,2022-03-11 15:00:32.14216,Richarlison
2544,2022-03-11 15:00:32.319034,Suzana Vieira
2545,2022-03-11 15:00:32.545361,#Encontro
2546,2022-03-11 15:00:32.760396,Veiga
2547,2022-03-11 15:00:32.959392,Arana
4147,2022-05-02 15:00:29.962259,Square
2548,2022-03-11 15:00:33.176372,Martinelli
2549,2022-03-11 15:00:33.346964,#ONEPIECE1043
2550,2022-03-11 15:00:33.512254,O Tite
2551,2022-03-11 15:00:33.726167,Gabriel Jesus
2552,2022-03-11 15:00:33.884369,#ProvaDeResistencia
2553,2022-03-11 21:00:20.201772,#ProvaDeResistencia
2554,2022-03-11 21:00:20.321011,#freecodefridaycontest
2555,2022-03-11 21:00:20.493216,#TaMuitoCaro
2556,2022-03-11 21:00:20.650746,OUÇA ABALO EMOCIONAL
2557,2022-03-11 21:00:20.796428,#FechadoComBolsonaro
2558,2022-03-11 21:00:20.972446,#NIVERCLUBEBK
2559,2022-03-11 21:00:21.244319,Veiga
2560,2022-03-11 21:00:21.440492,Arthur e PA
2561,2022-03-11 21:00:21.741265,Suspeito
2562,2022-03-11 21:00:21.959405,DAZZ NO TIMÃO
2563,2022-03-12 03:00:21.175715,Lucas
2564,2022-03-12 03:00:21.353873,Lucas
2565,2022-03-12 03:00:21.583029,Lina
2566,2022-03-12 03:00:21.748457,#ProvaDeResistencia
2567,2022-03-12 03:00:21.951718,Barão
2568,2022-03-12 03:00:22.192889,SORTEIO
2569,2022-03-12 03:00:22.354079,Naty
2570,2022-03-12 03:00:22.508361,Naty
2571,2022-03-12 03:00:22.689241,Sungas
2572,2022-03-12 03:00:22.806039,#MatchLGBTQ
2573,2022-03-12 15:00:23.038017,#BeomgyuOurSpringPrince
2574,2022-03-12 15:00:23.164982,#범규야_널_닮은_봄이_왔어
2575,2022-03-12 15:00:23.361713,#GoRED
2576,2022-03-12 15:00:23.601503,Total 90
2577,2022-03-12 15:00:23.714218,#FORAESLOVENIA
2578,2022-03-12 15:00:23.914889,Luis Diaz
2579,2022-03-12 15:00:24.077964,Brighton
2580,2022-03-12 15:00:24.254774,#LulaEoPTporVidasEsonhos
2581,2022-03-12 15:00:24.415527,Lallana
2582,2022-03-12 15:00:24.595357,matip
2598,2022-03-13 03:00:31.254605,Pantene
2583,2022-03-12 21:00:26.125124,Cristiano Ronaldo
2584,2022-03-12 21:00:26.341029,Maguire
2585,2022-03-12 21:00:26.521116,TURMA DA GKAY NO MION
2586,2022-03-12 21:00:26.68151,Jean Carlos
2587,2022-03-12 21:00:26.820803,#Caldeirao
2588,2022-03-12 21:00:26.984071,#70MilhoesNao
2589,2022-03-12 21:00:27.163295,Campaz
2590,2022-03-12 21:00:27.367316,Cadorini
2591,2022-03-12 21:00:27.616261,Gustavo Maia
2592,2022-03-12 21:00:27.83685,Tottenham
2593,2022-03-13 03:00:30.321595,luisa
2594,2022-03-13 03:00:30.517785,#AltasHoras
2595,2022-03-13 03:00:30.741795,Arrascaeta
2596,2022-03-13 03:00:30.950084,Léo Pereira
2599,2022-03-13 03:00:31.497549,Baby 95
2600,2022-03-13 03:00:31.712762,Corinthians
2601,2022-03-13 03:00:31.846921,Xororó
2602,2022-03-13 03:00:31.99206,ANY GABRIELLY ARTISTA
2603,2022-03-13 15:00:15.257366,#NotMeSeriesEP13
2604,2022-03-13 15:00:15.410963,GIGANTES DE NAZARÉ
2605,2022-03-13 15:00:15.639459,Messi
2606,2022-03-13 15:00:15.794127,#FrancesNaESPN
2607,2022-03-13 15:00:15.900656,#GigantesNoVE
2608,2022-03-13 15:00:16.018653,#spacerapidinho
2609,2022-03-13 15:00:16.175768,MEU SOM NO RADIN
2610,2022-03-13 15:00:16.367457,Celso Daniel
2611,2022-03-13 15:00:16.524049,#goLOUD
2612,2022-03-13 15:00:16.725049,Marielle
2613,2022-03-13 21:00:34.07369,Rigoni
2665,2022-03-15 15:00:08.32895,#MsMarvel
2614,2022-03-13 21:00:34.253277,#TheMaskedSingerBR
2615,2022-03-13 21:00:34.439897,JADE NO DOMINGÃO
2616,2022-03-13 21:00:34.53844,#100kPromodeBooks
2617,2022-03-13 21:00:34.714898,Reinaldo
2618,2022-03-13 21:00:34.915552,Toró
2619,2022-03-13 21:00:35.100151,#GOpaiN
2620,2022-03-13 21:00:35.323191,Nestor
2621,2022-03-13 21:00:35.492917,Dembele
2622,2022-03-13 21:00:35.650767,Mirassol
2623,2022-03-14 03:00:36.948362,Viny
2624,2022-03-14 03:00:37.12686,Viny
2625,2022-03-14 03:00:37.405865,O DG
2626,2022-03-14 03:00:37.625077,Lakers
2627,2022-03-14 03:00:37.782936,#ForaDG
2628,2022-03-14 03:00:38.021071,telegram
2629,2022-03-14 03:00:38.221348,#Fantastico
2630,2022-03-14 03:00:38.436935,Arthur e PA
2631,2022-03-14 03:00:38.728421,#ParedaoBBB
2632,2022-03-14 03:00:38.95478,BURRO
2633,2022-03-14 15:00:31.884278,Marielle
2634,2022-03-14 15:00:32.084958,#4AnosSemRespostas
2635,2022-03-14 15:00:32.309913,Celso Daniel
2636,2022-03-14 15:00:32.569179,Pablo
2637,2022-03-14 15:00:32.717664,Rodrigo Caio
2666,2022-03-15 15:00:08.563603,Kamala
2638,2022-03-14 15:00:32.879413,Hogwarts Legacy
2639,2022-03-14 15:00:33.021596,#Elite5
2640,2022-03-14 15:00:33.174734,#SonicMovie2
2641,2022-03-14 15:00:33.341029,Gina
2642,2022-03-14 15:00:33.546555,Donetsk
2643,2022-03-14 21:00:34.641428,#TemCupomNoMagalu
2644,2022-03-14 21:00:34.919383,Pablo
2645,2022-03-14 21:00:35.121819,Maycon
2646,2022-03-14 21:00:35.301345,Encantada
2647,2022-03-14 21:00:35.419745,THAYNARA OG NO PODDELAS
2648,2022-03-14 21:00:35.701106,Peru
2649,2022-03-14 21:00:35.981266,Marielle
2650,2022-03-14 21:00:36.140502,#CiroContraCorrupcao
2651,2022-03-14 21:00:36.318576,#BalançoGeralRJ
2901,2022-03-23 03:00:14.896023,VT da Jessi
2652,2022-03-14 21:00:36.540598,Normani
2653,2022-03-15 03:00:14.238105,Laís
2654,2022-03-15 03:00:14.50006,Lucas
2655,2022-03-15 03:00:14.775044,Scooby
2656,2022-03-15 03:00:14.974856,#jogodadiscordia
2657,2022-03-15 03:00:15.204915,Paulo Vaz
2658,2022-03-15 03:00:15.440293,Eslováquia
2659,2022-03-15 03:00:15.645214,LEALDADE
2660,2022-03-15 03:00:15.837515,Popo Vaz
2661,2022-03-15 03:00:16.016304,O PATRÃO CHEGOU
2662,2022-03-15 03:00:16.202234,JIMIN OST IS COMING
2663,2022-03-15 15:00:07.960421,#Shopee153
2664,2022-03-15 15:00:08.183165,TO COM SAUDADE DA DEJA
2667,2022-03-15 15:00:08.762012,Grammy
2668,2022-03-15 15:00:08.92843,#diadoconsumidor
2669,2022-03-15 15:00:09.11867,saravia
2670,2022-03-15 15:00:09.224961,kevin feige
2671,2022-03-15 15:00:09.480442,Censura
2672,2022-03-15 15:00:09.580271,Blinding Lights
2673,2022-03-15 21:00:30.196802,Maguire
2674,2022-03-15 21:00:30.346826,#CasaDaChampions
2675,2022-03-15 21:00:30.514477,Renan Lodi
2676,2022-03-15 21:00:30.780124,Manchester
2677,2022-03-15 21:00:30.984604,Atleti
2678,2022-03-15 21:00:31.15434,Elanga
2679,2022-03-15 21:00:31.300511,De Gea
2680,2022-03-15 21:00:31.476762,Oblak
2681,2022-03-15 21:00:31.631879,Dalot
2682,2022-03-15 21:00:31.889819,Cristiano
2683,2022-03-16 03:00:18.08264,Viny
2684,2022-03-16 03:00:18.38808,Gustavo
2685,2022-03-16 03:00:18.607574,Tadeu
2686,2022-03-16 03:00:18.919505,Eslovênia
2687,2022-03-16 03:00:19.082231,Jailson
2688,2022-03-16 03:00:19.289752,Dani Calabresa
2689,2022-03-16 03:00:19.480622,Coelho
2690,2022-03-16 03:00:19.74868,América
2691,2022-03-16 03:00:20.059355,Só 55%
2692,2022-03-16 03:00:20.242501,TROPEÇOS
2693,2022-03-16 15:00:18.456886,BBB MOSTRA O PA
2694,2022-03-16 15:00:18.577231,HEARTSTOPPER ON NETFLIX
2695,2022-03-16 15:00:18.790493,Pelé
2696,2022-03-16 15:00:19.154639,#maisvoce
2697,2022-03-16 15:00:19.396018,#RolêdasEleições
2698,2022-03-16 15:00:19.579331,Quaest
2699,2022-03-16 15:00:19.78598,Júnior Moraes
2700,2022-03-16 15:00:19.980898,haechan
2701,2022-03-16 15:00:20.167781,Flávio Bolsonaro
2702,2022-03-16 15:00:20.359586,Carragher
2703,2022-03-16 21:00:18.443643,Rihanna
2704,2022-03-16 21:00:18.710808,Chelsea
2705,2022-03-16 21:00:18.838953,Pulisic
2706,2022-03-16 21:00:19.260446,riri
2707,2022-03-16 21:00:19.581501,Pelé
2708,2022-03-16 21:00:19.830943,Arsenal
2709,2022-03-16 21:00:19.97678,Chalobah
2710,2022-03-16 21:00:20.116564,#mendigo
2711,2022-03-16 21:00:20.368016,Sabrina Sato
2712,2022-03-16 21:00:20.584671,Carragher
2713,2022-03-17 03:00:17.716775,Felipe Melo
2714,2022-03-17 03:00:17.892855,Olímpia
2715,2022-03-17 03:00:18.055205,Gabriel Teixeira
2716,2022-03-17 03:00:18.298375,Abel
2717,2022-03-17 03:00:18.504559,Fábio
2718,2022-03-17 03:00:18.688706,Paraguai
2719,2022-03-17 03:00:18.904193,Faz o L
2720,2022-03-17 03:00:19.146719,Flamengo
2721,2022-03-17 03:00:19.395241,O Fluminense
2722,2022-03-17 03:00:19.583717,Américas
2723,2022-03-17 15:00:14.803407,Natália
2724,2022-03-17 15:00:15.07698,DOIS MESES COM PA
2725,2022-03-17 15:00:15.253661,#expulsao
2726,2022-03-17 15:00:15.511892,Ruth
2727,2022-03-17 15:00:15.733774,Alexandre Nero
2728,2022-03-17 15:00:16.027084,Ana Maria
2729,2022-03-17 15:00:16.285284,UM MÊS DE LAGUSTA
2730,2022-03-17 15:00:16.542888,JFCXK-HCJ5U-A2946-5DZBK
2731,2022-03-17 15:00:16.843992,#MaisVoce
2732,2022-03-17 15:00:17.081521,#FechadoComORonaldo
2733,2022-03-17 21:00:34.835094,Marília
2734,2022-03-17 21:00:35.149639,Barça
2782,2022-03-19 03:00:35.039248,Cecília
2735,2022-03-17 21:00:35.413531,Pedri
2736,2022-03-17 21:00:35.618086,Doria
2737,2022-03-17 21:00:35.739401,#TestedeIdadeMental
2738,2022-03-17 21:00:35.985606,Pepê
2739,2022-03-17 21:00:36.14165,Minha Idade Mental
2740,2022-03-17 21:00:36.308051,#EuropaLeagueNaESPN
2741,2022-03-17 21:00:36.448559,#SpaceDaBru
2742,2022-03-17 21:00:36.69916,Barcelona
2743,2022-03-18 03:00:29.213196,Naiara
2744,2022-03-18 03:00:29.4158,Luciano
2745,2022-03-18 03:00:29.613656,Larissa
2746,2022-03-18 03:00:29.840023,Tadeu
2747,2022-03-18 03:00:30.046978,Nanacita
2748,2022-03-18 03:00:30.268016,Bárbara
2749,2022-03-18 03:00:30.47957,Corinthians
2750,2022-03-18 03:00:30.697521,Bruna
2751,2022-03-18 03:00:30.929009,Arthur e Lucas
2752,2022-03-18 03:00:31.097759,JADE NO BBB
2753,2022-03-18 15:00:14.794702,Bayern
2754,2022-03-18 15:00:15.086649,Liverpool
2755,2022-03-18 15:00:15.311704,Sextou
2756,2022-03-18 15:00:15.463291,William Maranhão
2757,2022-03-18 15:00:15.60824,#RestoreTheSnyderVerse
2758,2022-03-18 15:00:15.737314,#F1noBandSports
2759,2022-03-18 15:00:15.885621,#eusoubolsonarista
2760,2022-03-18 15:00:16.048556,Rodrigo Caio
2761,2022-03-18 15:00:16.228831,Ayato
2762,2022-03-18 15:00:16.372217,POCAH NO ENCONTRO
2783,2022-03-19 15:00:19.002418,Anitta
2763,2022-03-18 21:00:32.373341,telegram
2764,2022-03-18 21:00:32.585651,Alexandre de Moraes
2765,2022-03-18 21:00:32.846793,Xandão
2766,2022-03-18 21:00:33.09719,Ditadura
2767,2022-03-18 21:00:33.263249,#STFVergonhaNacional
2768,2022-03-18 21:00:33.529214,Polícia Federal
2769,2022-03-18 21:00:33.652275,#freecodefridaycontest
2770,2022-03-18 21:00:33.836632,Proxy
2771,2022-03-18 21:00:33.958223,#GenshinParty
2772,2022-03-18 21:00:34.102419,MC BEYONCE
2773,2022-03-19 03:00:33.758301,#MequiNoBBB22
2774,2022-03-19 03:00:33.985055,telegram
2775,2022-03-19 03:00:34.098221,#EncantoLGBTQ
2776,2022-03-19 03:00:34.253379,mc donalds
2777,2022-03-19 03:00:34.403714,Westbrook
2778,2022-03-19 03:00:34.507362,#STFVergonhaNacional
2779,2022-03-19 03:00:34.634989,#MileyLive
2780,2022-03-19 03:00:34.757318,YOU MADE IT JOSH
2781,2022-03-19 03:00:34.870923,misty
2785,2022-03-19 15:00:19.286893,#F1naBand
2786,2022-03-19 15:00:19.491883,São José
2787,2022-03-19 15:00:19.601627,#INEEDATTENTION
2788,2022-03-19 15:00:19.698487,#FieryDancerHyunjin
2789,2022-03-19 15:00:19.801675,#LovestayHYUNJINDay
2790,2022-03-19 15:00:19.997277,São Januário
2791,2022-03-19 15:00:20.117543,misty
2792,2022-03-19 15:00:20.238512,HYUNJIN 23RD CANVAS
2793,2022-03-19 21:00:21.767523,#ProvaDoAnjo
2794,2022-03-19 21:00:21.967264,Rigoni
2795,2022-03-19 21:00:22.247298,Tadeu
2796,2022-03-19 21:00:22.456578,Vargas
2797,2022-03-19 21:00:22.626238,Taison
2798,2022-03-19 21:00:22.824691,Elias
2799,2022-03-19 21:00:23.015408,Nikão
2857,2022-03-21 21:00:27.181083,TA AÍ O MOTIVO
2800,2022-03-19 21:00:23.227355,gremio
2801,2022-03-19 21:00:23.483587,Cuesta
2802,2022-03-19 21:00:23.659314,#Caldeirao
2803,2022-03-20 03:00:18.083115,JADE NO ALTAS HORAS
2804,2022-03-20 03:00:18.238543,Laura Pausini
2805,2022-03-20 03:00:18.421249,Nadal
2806,2022-03-20 03:00:18.675458,LeBron
2807,2022-03-20 03:00:18.795798,#BakeOffCelebridades
2808,2022-03-20 03:00:18.913442,#ShallowLGBTQ
2809,2022-03-20 03:00:19.114577,Jorge Pontual
2810,2022-03-20 03:00:19.253533,sabina
2811,2022-03-20 03:00:19.416803,Serginho
2812,2022-03-20 03:00:19.561855,Bailey
2813,2022-03-20 15:00:25.336854,#NotMeSeriesFinalEP
2814,2022-03-20 15:00:25.530596,namjoon
2815,2022-03-20 15:00:25.679718,#F1NaBand
2873,2022-03-22 15:00:17.228993,#SOSTeresina
2816,2022-03-20 15:00:25.892915,Mônaco
2817,2022-03-20 15:00:26.070298,#FrancesNaESPN
2818,2022-03-20 15:00:26.206329,ARTHUR O PÚBLICO JOGA COM VOCÊ
2819,2022-03-20 15:00:26.54895,O PSG
2820,2022-03-20 15:00:26.691449,HAPPY BIRTHDAY BIEL
2821,2022-03-20 15:00:26.851438,Pochettino
2822,2022-03-20 15:00:27.006392,Paysandu
2823,2022-03-20 21:00:20.27423,Flamengo
2824,2022-03-20 21:00:20.478804,Arão
2825,2022-03-20 21:00:20.699646,Vitinho
2826,2022-03-20 21:00:20.967658,Barça
2827,2022-03-20 21:00:21.183621,Gabigol
2828,2022-03-20 21:00:21.379487,Marinho
2829,2022-03-20 21:00:21.586053,Hugo
2830,2022-03-20 21:00:21.741748,Navarro
2831,2022-03-20 21:00:21.924182,Deyverson
2832,2022-03-20 21:00:22.154329,João Gomes
2833,2022-03-21 03:00:13.854755,Laís
2834,2022-03-21 03:00:13.946849,#FelizAniversarioBolsonaro
2835,2022-03-21 03:00:14.137943,#fantastico
2836,2022-03-21 03:00:14.246354,#ForaEli
2837,2022-03-21 03:00:14.361798,flavia calina
2838,2022-03-21 03:00:14.482813,Boa Arthur
2839,2022-03-21 03:00:14.639902,ANY WE ARE PROUD OF YOU
2840,2022-03-21 03:00:14.77002,#Riverdale
2841,2022-03-21 03:00:15.020957,Barça
2842,2022-03-21 03:00:15.133161,#ForaDG
2843,2022-03-21 15:00:13.022367,#FelizAniversarioBolsonaro
2874,2022-03-22 15:00:17.409378,#ONEPIECE1044
2844,2022-03-21 15:00:13.194427,Boulos
2845,2022-03-21 15:00:13.340289,#Encontro
2846,2022-03-21 15:00:13.526537,Haddad
2847,2022-03-21 15:00:13.757364,Red Velvet
2848,2022-03-21 15:00:13.882594,Klebim
2849,2022-03-21 15:00:13.979535,#ParabensBolsonaro
2850,2022-03-21 15:00:14.117384,#BusinessProposalEp7
2851,2022-03-21 15:00:14.307726,Dybala
2852,2022-03-21 15:00:14.434642,#redacaosportv
2853,2022-03-21 21:00:26.141493,#FelizAniversarioBolsonaro
2854,2022-03-21 21:00:26.392496,Kylie
2855,2022-03-21 21:00:26.669679,Boulos
2856,2022-03-21 21:00:26.936537,The Witcher
2858,2022-03-21 21:00:27.446639,Everson
2859,2022-03-21 21:00:27.700172,Londrina
2860,2022-03-21 21:00:27.904392,stormi
2861,2022-03-21 21:00:28.12383,gabi brandt
2862,2022-03-21 21:00:28.292894,#FutsalNoSporTV
2863,2022-03-22 03:00:15.216502,Laís
2864,2022-03-22 03:00:15.424073,Abel Ferreira
2865,2022-03-22 03:00:15.633758,#UmLugarAoSol
2866,2022-03-22 03:00:15.803425,#jogodadiscordia
